Order Date,Forecast,Lower Bound,Upper Bound
2016-06-11,1681.7012213315415,-2558.6795966350746,5906.53858298948
2016-06-12,1424.6639144803592,-2699.280933893936,5478.737659388619
2016-06-13,1295.5674727403318,-2793.523468976995,5413.822461640987
2016-06-14,1629.4048909062888,-2410.021496281234,5667.187379634657
2016-06-15,1142.9890543964716,-2753.9822365427485,5522.714549805631
2016-06-16,550.5425943962886,-3293.0541501820726,4826.0851235120645
2016-06-18,1576.6575976496667,-2413.877476924837,5809.970481946987
2016-06-19,1326.4584267068378,-2905.905607035688,5643.925226782779
2016-06-20,1205.1913477820574,-2805.9031350331593,4940.890595214155
2016-06-21,1547.5464085278848,-2888.4159882311337,5593.11378077738
2016-06-22,1070.039974634161,-3105.371920783393,5391.53529396888
2016-06-23,486.61307309056275,-3769.0718686857344,4718.428279924031
2016-06-25,1530.0903960302194,-2372.4257476329517,5950.158012459157
2016-06-26,1287.808269898046,-3176.395873061839,5645.574539018709
2016-06-28,1522.4603263755891,-2554.9755612478425,5549.110185235143
2016-06-29,1050.3878838613089,-3398.8050808398434,5129.477774103763
2016-07-02,1521.0577796044618,-2883.2181551417443,5550.44091677437
2016-07-03,1280.559215202904,-2862.699624765115,5645.457822288749
2016-07-04,1167.5295499391157,-3223.000021012802,5483.853278445881
2016-07-05,1516.6660983492839,-2470.793684844063,5882.695688706457
2016-07-06,1044.5495393303406,-3127.8032112612036,5220.658223195959
2016-07-08,1079.5185525698614,-2762.2276044494292,5075.269886870167
2016-07-09,1513.763122879619,-2861.667199497325,5961.141014793796
2016-07-10,1272.8179732667318,-2894.6389143004835,5444.233052317543
2016-07-11,1159.5734221960802,-2873.4167447670516,5269.944043626159
2016-07-12,1508.826907423755,-2660.0529806955915,5266.2589883436995
2016-07-13,1037.2356482314658,-2852.153924451808,4973.306667981049
2016-07-14,458.9055243411947,-3532.8927214216815,4453.977012142139
2016-07-16,1510.8423816393258,-2694.412282584382,5723.008141490154
2016-07-17,1272.2861211266609,-2860.1078862912586,5536.75647083258
2016-07-18,1161.820241008043,-3107.919993750258,5418.88052993983
2016-07-19,1514.1646058269719,-2674.597463731847,5770.197108977519
2016-07-20,1045.8812868346151,-3177.23160018431,5083.687017463663
2016-07-23,1529.6024573506927,-2492.536186232266,5561.276540544125
2016-07-24,1294.095989472331,-2917.7739550259644,5331.220675971326
2016-07-25,1186.339458810331,-3074.8928914076228,5240.835883025914
2016-07-26,1540.964783216483,-2499.1678901618334,5489.145553540901
2016-07-27,1074.4666680073144,-2725.9330418554446,5071.28345869441
2016-07-30,1560.2921373722793,-2773.251761816482,5566.17100651985
2016-07-31,1324.4644113723166,-2735.621763279863,5688.220272405437
2016-08-01,1215.9881164847502,-3102.693259637783,5094.323826817835
2016-08-02,1569.6124146805546,-2450.5048452158203,5916.937319127997
2016-08-05,1146.229500053213,-3240.32705300879,5178.857343725398
2016-08-06,1585.477648889278,-2485.291672158028,5819.546617987457
2016-08-07,1349.9532513763666,-2931.4025860121155,5654.877881082188
2016-08-08,1242.7080771630008,-3012.03457407254,5269.459020645819
2016-08-09,1598.726321448191,-2699.7192376511807,5690.474825284083
2016-08-10,1134.8769655057722,-2817.236277377442,5838.287534491902
2016-08-11,565.501211783057,-3557.419866856563,4796.448269324756
2016-08-13,1640.026242918916,-2500.4396313913794,5860.578194348159
2016-08-15,1321.7075110861224,-2737.4939945807714,5454.704013959705
2016-08-16,1693.1712452985535,-2256.079368800383,5819.04342470139
2016-08-17,1246.8961993912476,-3060.3814391346205,5316.663181826648
2016-08-21,1617.0192568201803,-3062.4560543999046,5906.941572304764
2016-08-22,1549.0149932280815,-2430.9904207326153,5541.9250818637865
2016-08-23,1947.2588464673024,-2141.4030874132663,6326.522065115968
2016-08-24,1528.2063466498712,-2553.296640429432,5474.120789940625
2016-08-25,1005.6952621385742,-3005.8806680017183,5263.146643833048
2016-08-27,2177.728348371309,-2124.7478712400093,6300.8520806057095
2016-08-28,2002.616840386489,-2324.7979858370354,6263.005529926838
2016-08-29,1957.2221540181567,-2307.161893477567,6073.82823106975
2016-08-31,1974.144329509143,-2265.60896654348,6069.175494037836
2016-09-01,1465.8614581486725,-2509.36249272313,5331.100730182151
2016-09-03,2655.090332604852,-1305.5378481121024,6605.357095142566
2016-09-04,2482.2844714727585,-1626.1749489096605,7005.921236538635
2016-09-05,2434.649447198174,-2179.7116435318358,6714.672121774122
2016-09-06,2846.1865207069745,-1409.3991587765963,7155.756067362713
2016-09-07,2432.7710914653444,-1584.5413626104746,6223.034648220282
2016-09-08,1907.7562992713977,-2141.080455057312,6111.130223354851
2016-09-10,3048.960661100522,-927.7647230019676,7166.0135102109225
2016-09-11,2845.118858919919,-1761.434547919704,7029.161372671155
2016-09-12,2762.0540998344336,-1557.1248926686133,7086.269063953171
2016-09-13,3134.068582188254,-1062.9090717866018,7360.371453835807
2016-09-14,2677.4017246880617,-1685.5964387933848,7005.350517701117
2016-09-15,2105.8289313099212,-2534.375168436707,6105.925576654768
2016-09-16,2719.9337016573413,-1281.2212238347981,6696.164917623907
2016-09-17,3145.9431636423856,-879.4816464851148,7002.581789004502
2016-09-18,2888.650605035303,-1365.389969031682,6996.22201524516
2016-09-19,2750.976906130255,-1425.7154320892598,7186.602825623178
2016-09-20,3067.840564277697,-1155.6845292938742,7378.656505837559
2016-09-21,2556.113489307688,-1802.1047987701693,6703.66720718915
2016-09-22,1930.2117443103402,-2298.153989417456,6289.227340475011
2016-09-24,2866.417412686074,-1314.2064145697623,7177.6541943399425
2016-09-25,2560.7959743749702,-1863.7985158993201,6623.645078770132
2016-09-26,2378.0109975650284,-1678.6258582638568,6456.802870533385
2016-09-27,2653.545799777463,-1512.6934550589704,6662.215203685405
2016-09-28,2104.800430430699,-2080.379584663926,6595.418728646448
2016-10-01,2334.5151155507046,-1804.8601868070766,6548.011010137092
2016-10-02,2013.4549822943934,-2159.7897524071295,5846.680321888124
2016-10-03,1821.4287149807155,-2302.5721327061237,5963.725671755688
2016-10-04,2094.1124866321034,-2017.1447228926386,6269.141208365249
2016-10-05,1549.0289746313604,-2397.505638211145,5825.220356629815
2016-10-08,1829.1600339459837,-2154.6026360489905,5979.672434110359
2016-10-09,1537.6352470421648,-2650.156668568074,5504.912355718028
2016-10-10,1381.1497796260528,-2981.8641265618294,5776.792578306268
2016-10-11,1695.0504521111316,-2342.530596217153,5970.345810186304
2016-10-12,1196.4569567294755,-3023.3663079412067,5176.388276835493
2016-10-13,599.8464194301262,-3279.689784621409,4903.946631778612
2016-10-15,1642.3951527169168,-2231.13690512564,6178.981358872644
2016-10-16,1412.9872350877804,-2623.6896630831784,5526.596438255637
2016-10-17,1320.8992826108692,-2952.0706034621667,5791.811613774177
2016-10-18,1700.7229968172646,-2793.3422684576267,5884.899237809097
2016-10-19,1268.7882823124019,-3061.65940312645,5193.609425311941
2016-10-20,738.7572209465195,-3404.2242958866805,4982.482075242817
2016-10-22,1910.9028658650889,-2221.1356469795946,6187.719797668669
2016-10-23,1742.8520371972647,-2598.584499832357,5928.021406160648
2016-10-24,1708.744967516121,-2700.942482518915,5968.2552549044485
2016-10-25,2142.3991103009625,-2010.6058771526014,6224.637775723545
2016-10-26,1759.414956247907,-2656.8244725890813,6036.788300993209
2016-10-28,1982.1633914683923,-2288.453288548132,5856.617232506581
2016-10-29,2512.739385873181,-1660.3576660985168,7020.182160138668
2016-10-30,2368.1493087608205,-1709.4952671396602,6228.603712406396
2016-10-31,2350.067329708665,-1642.2720755804712,6425.1683520901215
2016-11-01,2792.091238488984,-1658.716147623542,6824.898357099636
2016-11-02,2409.7177874757826,-1914.1886453592685,6411.249980403755
2016-11-03,1915.9538645148896,-2269.1752154866404,6131.502968033274
2016-11-05,3119.1065515702658,-1115.6005963353314,7288.170846406874
2016-11-06,2945.49405298822,-1399.5750709410904,7190.194616231778
2016-11-07,2891.9422164761636,-1645.6388908065505,7190.682000728279
2016-11-08,3292.6640177778904,-891.7911277524781,7622.704662960696
2016-11-09,2863.873479172425,-1395.4486608921147,6970.512048673681
2016-11-10,2319.3854453130125,-1652.183213588311,6583.297148646168
2016-11-11,2959.8870214589815,-1111.5599067004348,7159.052494568971
2016-11-12,3411.7706318652154,-846.6094078833307,7548.186420471437
2016-11-13,3180.0521967814584,-836.6400134839615,7195.575703770463
2016-11-14,3067.9262993395196,-1260.1586659530924,7737.455173548236
2016-11-15,3410.6280546107996,-575.3066292360651,7313.432549907919
2016-11-16,2925.378937434933,-1203.5055574649764,7372.7308279368835
2016-11-17,2326.965879564591,-1800.0092430306036,6960.783034443433
2016-11-19,3322.6911267907817,-973.6250548004533,7447.20997436982
2016-11-20,3049.824879034728,-957.696210109565,7474.085012116433
2016-11-21,2902.308023061481,-1207.7114689743405,7385.529947270579
2016-11-22,3215.800002916084,-1127.887418947792,7290.937089554103
2016-11-23,2707.892677056941,-1314.675285713784,7062.866103892008
2016-11-24,2093.5950287416367,-2465.5273596406105,6365.544508072732
2016-11-25,2674.577599661228,-1354.037868024453,6967.812209892787
2016-11-26,3077.982594963969,-1126.4818106348214,7252.5994361161775
2016-11-27,2809.3237943465506,-1515.193489103868,7068.703796861691
2016-11-28,2672.0286870545992,-1415.7208141168082,6883.835470896417
2016-11-29,3001.292983160067,-986.6005542966186,7343.9614343597395
2016-11-30,2514.025076741854,-1895.7452119166517,6887.934349079601
2016-12-01,1924.4299573489375,-2429.2080824208565,6068.941801912164
2016-12-03,2966.701528268291,-1209.5347260398228,7137.646281192476
2016-12-04,2729.185143035995,-1622.988687833562,7107.122140547629
2016-12-05,2623.0646141141806,-1737.9486743001614,6682.4997249000535
2016-12-06,2982.4410716710545,-1270.4898399781093,7244.434475405837
2016-12-07,2523.145201647162,-1681.388647579593,6576.699558249266
2016-12-08,1958.3477434266542,-2474.1581022833325,5984.782422608739
2016-12-09,2587.8475282300888,-1447.3232660096476,6731.417154246533
2016-12-10,3036.9267364129178,-1545.5513669926822,6855.324897248711
2016-12-11,2809.2964595239405,-1492.758574937889,6855.2754891016275
2016-12-12,2706.6838992000307,-1499.520317756515,6683.745394103989
2016-12-13,3062.7302584159634,-1201.3127660810635,7262.9267870192
2016-12-14,2592.9758201991726,-1661.318984029051,6988.702076200823
2016-12-15,2010.480673243036,-1973.0507119706,6178.643787043274
2016-12-16,2615.118773182131,-1470.8095320871134,6648.296938738575
2016-12-17,3032.434790464139,-1191.8630461336695,7475.341588225022
2016-12-18,2766.586708979331,-1292.509532724426,7168.029445245553
2016-12-19,2619.925496507604,-1606.8070074056425,7056.55962007154
2016-12-20,2926.8810047839233,-1302.1745626119534,6960.101603593035
2016-12-21,2403.930809495585,-1626.2806967816512,6587.343165167421
2016-12-22,1765.2007744668872,-2785.6984138396306,6152.102721251693
2016-12-23,2311.7354572078775,-1905.8442638499168,6589.744588868109
2016-12-24,2670.328329775298,-1890.4150374983124,6741.479591063272
2016-12-25,2346.435385257952,-1666.2226140115613,6360.309999427729
2016-12-26,2143.7241263773567,-1779.5448078383495,6472.285879915221
2016-12-27,2397.9278229141387,-1797.5446078492303,6461.773162962967
2016-12-28,1826.7825130230963,-1871.4588218486635,6071.961758952072
2016-12-30,1656.4899446760949,-2757.309759012608,5847.158766255204
2016-12-31,1987.1991751964533,-2116.411284957666,6236.440173512466
2017-01-02,1431.053781540008,-2602.3401588259276,5568.476275851565
2017-01-03,1684.6820597073224,-2329.451861655104,5763.022056808252
2017-01-04,1122.706697065952,-3142.577700904765,5231.378876015384
2017-01-05,460.4129825339598,-3588.3290259651194,4755.146092534465
2017-01-07,1367.7754103728257,-2595.6878179974337,5636.99778981754
2017-01-08,1070.2728412805964,-3268.111382978946,5134.922869975797
2017-01-09,910.5719646729981,-3576.9358479881425,5136.971408179308
2017-01-10,1223.7639094132237,-2595.7559717473882,5668.816308051162
2017-01-11,726.5761164198531,-3149.5132071175353,5285.867909857351
2017-01-14,1183.555232130851,-3125.3227797185605,5218.941343517758
2017-01-15,957.5783055011972,-3347.4840034829385,5189.414969256051
2017-01-16,867.3077347394376,-3194.690290164604,4789.533009762494
2017-01-17,1246.350635148857,-2777.2712031976475,5504.14296322634
2017-01-21,1407.4558109909744,-2711.155118221736,5465.257851659566
2017-01-22,1210.9966081391472,-3098.2244608145415,5604.465402165027
2017-01-23,1140.4663791887288,-3017.9200452727773,5438.873049751241
2017-01-24,1529.1326286102094,-2645.1800974828093,5806.836870106909
2017-01-25,1092.2166895749233,-3355.2497280743255,5343.820095530836
2017-01-28,1629.2385211989697,-2681.704163651806,6006.222315948432
2017-01-30,1279.8563592751182,-2746.756834451458,5409.805249839675
2017-01-31,1617.804055494088,-2593.3817978864117,5961.349498085065
2017-02-01,1125.605849750624,-3166.3669811754553,5174.165902665058
2017-02-02,517.5568938931558,-3906.398593808664,4406.889995625701
2017-02-03,1094.9130629749352,-3070.711873200746,5445.210323074837
2017-02-04,1484.7125050990717,-2451.351680324276,5656.575364299685
2017-02-05,1192.6798507274625,-2711.1183799237942,5438.117642612234
2017-02-06,1022.7653603356279,-3137.937612130922,5249.18161815557
2017-02-07,1310.9891878555545,-2991.0266732776663,5696.822517503337
2017-02-08,775.3685252731904,-3416.4204569565172,4705.568073350984
2017-02-09,131.47747595783466,-4111.675165725969,4200.413898809945
2017-02-11,1053.9186244043674,-3212.872896158837,5419.74012806018
2017-02-12,754.6082444866981,-3391.5081355678367,4892.66538239235
2017-02-13,588.1464496703251,-3864.2921569283817,4768.536300804052
2017-02-14,890.7523534515553,-3393.0667687091,5059.113334526961
2017-02-15,380.38713509756724,-3652.521255215051,4863.428644714227
2017-02-16,-227.6854522563999,-4569.328646749981,3754.2543132994974
2017-02-19,559.5410879404789,-3880.342332501987,4731.685722762483
2017-02-20,463.31395144224086,-3709.6622950457127,4397.365645575009
2017-02-21,841.7820822546447,-3602.1529017302923,4721.018836716112
2017-02-22,411.4020709020224,-4038.282369779718,4791.21440372139
2017-02-23,-114.11786136762316,-4291.420838218321,4090.2757162856565
2017-02-25,1075.149259433611,-3440.3078310270644,5415.039699675512
2017-02-27,898.7936210553407,-3511.176739674677,5247.935226228467
2017-02-28,1347.4806323049281,-2737.6007826710165,5582.740296067967
2017-03-01,980.2244232701262,-3105.3883251926404,4983.177738571789
2017-03-03,1234.142862033296,-2814.2266615755866,5229.450214258204
2017-03-04,1778.966140033068,-2541.856041976679,6014.429285225105
2017-03-05,1646.9684605577058,-2599.051695172582,5535.992408363032
2017-03-06,1639.304385218687,-2848.098736668294,5844.577986506239
2017-03-07,2089.113802658763,-2150.436099186938,6101.571125375033
2017-03-08,1711.5108070102706,-2574.9321966321736,5706.571871598114
2017-03-09,1219.205607316876,-2849.9247104880355,5594.70533857633
2017-03-10,1911.7972066495017,-1890.6546171109997,5852.461654006466
2017-03-11,2414.6264348311024,-1751.3161021151307,6575.484521868536
2017-03-12,2231.712510137035,-2113.6820567885943,6182.668717259068
2017-03-13,2165.3247330837357,-1941.5892556650522,6348.149228066761
2017-03-14,2549.8588138394675,-1626.4677883879058,6580.167058683551
2017-03-15,2101.79493723044,-2234.495143050709,6534.719149540161
2017-03-17,2151.4200554209865,-2084.0566593932203,6522.245789591214
2017-03-18,2577.0310091188126,-1905.703486326934,6732.425891733002
2017-03-19,2317.608911746627,-1716.7300569951542,6829.951447715026
2017-03-20,2176.834957702366,-1776.5159081063423,6402.9562844592065
2017-03-21,2490.4278654848035,-2030.340800566569,6768.406210572354
2017-03-22,1976.0739978443778,-1932.7810845806978,6306.414311459935
2017-03-24,1911.170048838047,-2359.6990333190283,6427.32719170893
2017-03-25,2290.169637159277,-2016.9159872905561,6343.679694639872
2017-03-26,1992.0151378562582,-2459.568548842993,6131.755059670582
2017-03-27,1820.7268601846722,-2419.5885136081647,5979.447051176212
2017-03-28,2112.164886368556,-2240.8649743436413,6171.448606088601
2017-03-29,1583.9624635217513,-2689.7490719888942,5812.579408871554
2017-03-30,951.0984680232482,-3463.2605006179833,5416.132291901351
2017-03-31,1515.1477479092491,-2830.778214039988,5766.460772357518
2017-04-01,1903.099798233859,-2097.58038320219,5985.377696765353
2017-04-02,1620.269601067473,-2551.475877366651,5874.793804986351
2017-04-03,1469.8526618907053,-2553.19609256337,5393.101404969422
2017-04-04,1786.7939376672964,-2451.5654019782787,5893.91282625026
2017-04-05,1287.747718738913,-2593.5392102754845,5301.546469220554
2017-04-06,686.6774074244744,-3473.1770053813134,4858.438114816923
2017-04-07,1284.1332726373766,-2764.6377888987354,5346.727088456887
2017-04-08,1706.1383502183598,-2713.582610931735,5820.971748511298
2017-04-09,1457.0034976245129,-2828.4019802116754,5856.679147519498
2017-04-10,1339.0272831398584,-2738.8136239615415,5856.532376641402
2017-04-12,1214.9093985539353,-3238.7292898325663,5432.7828101104105
2017-04-13,638.0996094613505,-3587.5140231411524,4691.0436298232835
2017-04-14,1256.0154379194178,-2984.1266319656565,4818.566197299477
2017-04-15,1694.3271716738016,-2188.9002554740277,6270.459632548072
2017-04-16,1457.2156052893936,-2810.1340645619603,5620.683007304024
2017-04-17,1346.9498186540632,-2893.325829124344,5316.930817411646
2017-04-18,1697.7725162213476,-2521.714197342414,5551.076878323404
2017-04-19,1225.8697246668494,-2750.437779103425,5317.687310424772
2017-04-21,1255.6372869784113,-2869.9876486258195,5742.558154758302
2017-04-22,1684.0695478211362,-2574.9201277804814,5566.827535152192
2017-04-23,1435.0565726712898,-2656.627071259445,5851.07342898246
2017-04-24,1311.5191258066216,-3013.1128106787373,5472.5102100801705
2017-04-25,1648.3771631110308,-2898.0518281295567,5894.404729191863
2017-04-26,1162.4985466491287,-2861.6233525784,5263.310024230636
2017-04-28,1166.9089139671446,-2906.9288730755143,5486.688484681856
2017-04-30,1328.348618933931,-2643.4896032225397,5434.385942731763
2017-05-01,1199.7985677287156,-3102.999486586803,5415.820679417283
2017-05-02,1534.7661646566528,-2480.1509130159143,5722.579905882108
2017-05-03,1050.3463385520092,-2971.055011896987,5475.532659003105
2017-05-05,1068.0918585779286,-3158.7949956984066,5020.110627832843
2017-05-06,1498.1397953165763,-2741.847782238954,5756.267465785624
2017-05-07,1256.2935918555993,-3134.6719315838627,5472.046906926229
2017-05-08,1145.6013454306508,-2736.7806832469832,5203.453477945633
2017-05-09,1500.929783793329,-2799.693708009111,5859.917993800544
2017-05-10,1038.9170096501775,-3142.781290157329,5417.941892724157
2017-05-11,473.5638547454586,-3536.4243161625236,4640.311556443751
2017-05-12,1105.5022150707944,-3193.6344192731776,5509.274768889555
2017-05-14,1344.0390634027885,-2763.73510260312,5503.947582416259
2017-05-15,1257.5791075135278,-2876.068832235234,5509.575993082315
2017-05-16,1635.7415166742408,-2495.707096735253,6066.687433971948
2017-05-17,1194.6254459371817,-2818.6253468663963,5468.9468832239845
2017-05-18,647.7436844305407,-3353.3570731700906,4675.767873872909
2017-05-19,1295.3033947356062,-3305.437537301461,5500.085781949446
2017-05-20,1763.0518831077359,-2442.7124078749794,5999.836398027186
2017-05-21,1555.2106176544376,-2748.3058814063093,5651.794636899464
2017-05-22,1474.049027263861,-2429.8847865367497,5820.39596736694
2017-05-23,1853.7674046450427,-2312.1146924546097,6197.725084969656
2017-05-24,1410.4841520349296,-2665.196106528682,5441.911691127893
2017-05-25,857.7841463515696,-3241.0585874331914,5305.42893314427
2017-05-26,1496.0504793665596,-2725.138234271512,5644.22908406731
2017-05-27,1951.2853546959097,-2286.909543116455,5993.667523485999
2017-05-28,1728.0356628242025,-2353.1277644550555,5910.105696951118
2017-05-29,1628.9566400683534,-2333.8165856270934,5835.796590355997
2017-05-30,1988.6832624699273,-2318.23390840249,6140.0634208835045
2017-05-31,1523.786557928796,-3032.6875305348185,5662.947510830874
2017-06-02,1563.3029026781387,-2386.62565095659,5566.960226929059
2017-06-04,1748.8042383491334,-2496.689672012159,5864.337468961135
2017-06-05,1627.5094610654037,-2515.7670319150516,5664.268970178487
2017-06-06,1966.2738843042473,-1889.7853474772014,6023.737065123204
2017-06-07,1482.037705548461,-2490.7733644139166,5690.644158029449
2017-06-09,1488.9347917547273,-2595.9915205719226,5860.974300245528
2017-06-10,1907.895523519774,-2242.340395361506,5935.503449158356
2017-06-11,1651.2435676039088,-2280.3356040996755,5915.1217777493885
2017-06-12,1522.1411618751285,-2788.7922248088416,5561.747448146602
2017-06-13,1855.6257281132462,-2096.6738292440773,5988.940079015629
2017-06-14,1368.5605500143188,-2636.1733881750433,5740.034230662977
2017-06-15,775.2228487408144,-3345.0994958467513,4924.277042879103
2017-06-16,1376.567716189405,-2795.9688281558347,5718.432631097464
2017-06-17,1799.0580680152011,-2423.270243351988,5748.726300548088
2017-06-18,1547.5842144847845,-2673.981429626904,5736.921045283197
2017-06-19,1425.0249119870973,-2828.599995239124,5475.298049067312
2017-06-20,1766.119489941841,-2533.915440585384,5976.01656275622
2017-06-21,1287.4280851612862,-3141.301282908544,5961.5486084330205
2017-06-23,1313.2911431334699,-2846.0979284737405,5655.405804365633
2017-06-24,1744.7121609936462,-2360.788014172367,5774.177163223939
2017-06-25,1501.8444947974776,-2477.2662670346676,5815.234267209909
2017-06-26,1387.3622044602835,-3027.5125120709927,5473.974821561233
2017-06-27,1735.8373334687103,-2117.189528337202,6085.465925541858
2017-06-28,1263.7029933209944,-3055.7656237391925,5426.00412800966
2017-06-29,684.8520818586961,-3043.9773121986213,5000.624212114828
2017-06-30,1299.9098358973652,-2542.6825934095577,5340.6696697776915
2017-07-01,1735.0701925606954,-2711.4793113160617,5937.167987145565
2017-07-02,1495.0194459933998,-2874.9295381742627,5776.92487044025
2017-07-03,1382.4990284005255,-3092.3079106769956,5632.314516147735
2017-07-04,1732.1770530481424,-2522.970388752093,5931.2215126353285
2017-07-07,1296.5736202951398,-3029.326667952134,5633.2327773769985
2017-07-08,1731.2631853195699,-2294.0717879546937,5969.877357278451
2017-07-09,1490.6818277683744,-2741.424871273327,5800.6059822483185
2017-07-10,1377.7097019670525,-2747.6190817675074,5488.684461914115
2017-07-12,1255.6286643867527,-2702.4860344995072,5254.8551808434095
2017-07-14,1292.949555406927,-2833.602243902161,5462.965382253083
2017-07-15,1728.9839659578079,-2303.5316218159696,5745.65026973067
2017-07-16,1490.228338462217,-2466.196375187956,5478.3049050130685
2017-07-17,1379.5379869710202,-2495.8627578591218,5425.965502438722
2017-07-18,1731.6554002767484,-2503.8833604373863,5877.483773336663
2017-07-19,1263.1658036236418,-2590.203017311704,5556.461374977197
2017-07-20,688.0896508932956,-3499.1687423727194,5123.6437142205505
2017-07-21,1307.1504564287302,-3099.106273452526,5401.684934337047
2017-07-22,1746.6080907147332,-2319.962418330749,5713.918775455546
2017-07-23,1511.1811131208015,-2780.5466750752644,5686.18395796404
2017-07-24,1403.609992048678,-3066.890024730995,5579.698777877587
2017-07-25,1758.5308061765822,-2691.0006015051113,5910.526988437908
2017-07-28,1339.719384065383,-2614.1605274794397,5639.44703691643
2017-07-29,1780.010011336922,-2405.2551287039432,5910.342475045446
2017-07-30,1544.8746964643074,-2699.3855973205486,5805.48513616734
2017-07-31,1437.0964418568385,-2631.795173142033,5789.215865512512
2017-08-01,1791.3873852342779,-2515.8698377165424,6217.704253935615
2017-08-02,1324.3496106859145,-2873.1931787006215,5656.569699149255
2017-08-03,750.0712836548062,-3538.524429591904,4846.85136066228
2017-08-04,1369.396348684901,-3085.0985277077825,5398.433595158733
2017-08-05,1808.757800309399,-2369.116569441945,5993.655873213179
2017-08-06,1573.0980464749784,-2523.7050249905183,5898.344341487212
2017-08-07,1465.428223023794,-2597.305989790311,5615.265674586139
2017-08-08,1820.6961229081853,-2426.3281739115537,5469.327600715259
2017-08-09,1355.7399113548884,-2900.231827318273,5672.525245748044
2017-08-11,1409.1652339431378,-2702.4793306967254,5621.744388596558
2017-08-12,1855.230513264037,-2386.464197558964,5931.633452238761
2017-08-13,1628.1780996080288,-2266.745558778272,5421.527200059491
2017-08-14,1531.1461656722513,-2871.550376616873,5965.383046775922
2017-08-15,1899.167558095796,-2483.3422571522506,5809.252636777428
2017-08-16,1449.1184232617302,-2778.8750613142383,5983.944546269894
2017-08-17,895.3028555959118,-3527.707895039349,5064.367551863736
2017-08-18,1538.7121491433572,-2628.950734149144,6155.608001017469
2017-08-19,2005.8489794638035,-2298.847110007156,6209.862669500372
2017-08-20,1801.6403177219904,-2418.0510692229086,6009.5382852594075
2017-08-21,1729.044748521736,-2509.1102864959903,5768.758681712552
2017-08-22,2122.756182653089,-1971.948650323853,6133.9921328407
2017-08-23,1699.3170013253027,-2543.7678235517315,5890.362098936116
2017-08-26,2337.4468161962645,-1728.5338076461505,6303.344098688532
2017-08-27,2159.421207426955,-1958.0359596209332,6329.968901268393
2017-08-28,2111.6930824022747,-2234.4782773851084,6257.689192790321
2017-08-29,2528.5258656143883,-1449.177342404137,6717.920596892353
2017-08-30,2125.9829397554013,-2501.619668883734,6153.395306007203
2017-08-31,1617.5267242371092,-2708.726364831094,5891.249893493209
2017-09-01,2303.293322150162,-1918.1157101567946,6532.103360919556
2017-09-02,2808.932725988031,-1324.0508299689336,6896.565465840645
2017-09-03,2638.538034979368,-1937.223726098231,6658.662976099553
2017-09-04,2594.215430793154,-1406.5538518576623,6514.063345581553
2017-09-05,3009.964420533217,-1424.9096384508905,6928.692232242049
2017-09-06,2601.64532379896,-1502.6324467706463,6841.069960462513
2017-09-08,2752.844738692693,-1653.4359612511564,7042.743347014527
2017-09-09,3238.0830629695447,-909.7488459523164,7295.89667808922
2017-09-10,3042.46553823153,-1420.9006530105805,7210.606261230087
2017-09-11,2968.2446848879536,-1291.4327526313327,6965.547087730047
2017-09-12,3349.636732819083,-833.0747235730342,7593.079134072588
2017-09-13,2902.786520525715,-1531.6310870460031,7165.452406820451
2017-09-14,2341.3675364570518,-1709.9637732848173,6215.209920512749
2017-09-15,2965.8553888968295,-962.474780219369,7007.705843955704
2017-09-16,3402.364757553609,-621.3755438382169,7322.111597198753
2017-09-17,3155.573380614835,-1026.009653632903,7517.8924348914625
2017-09-18,3028.2849579975073,-1441.563287680303,6932.987424591422
2017-09-19,3355.3006419260373,-918.8534000410135,7554.2638578888345
2017-09-20,2853.3762761528787,-1400.9838423464555,7124.502009324498
2017-09-22,2806.7304205571863,-1364.572036047289,7207.067163983969
2017-09-23,3189.88011433493,-760.2106440481256,7339.812429608307
2017-09-24,2891.577110860763,-1527.892708702127,7224.866169458014
2017-09-25,2715.24732586683,-1405.2651740244403,6951.98894399177
2017-09-26,2996.293091198651,-1051.4432681886472,7045.59692263274
2017-09-27,2452.0432071430796,-1927.5042605840583,6480.083028369124
2017-09-28,1797.3382727653404,-2420.1469118051436,5868.419158913305
2017-09-29,2333.7897415842344,-2094.854431997687,6543.820826188244
2017-09-30,2688.602899973647,-1426.7898234958304,6893.367534616221
2017-10-01,2367.487449806453,-1799.5194649334935,6627.586385761369
2017-10-02,2174.2076882294305,-1891.1902676472553,6194.0494608114195
2017-10-03,2444.442053726354,-1787.0449546034042,6824.7979308065605
2017-10-04,1895.7652262957772,-2334.581234424047,6103.530697854045
2017-10-06,1788.1930070587855,-2304.288824711942,5927.396995094017
2017-10-07,2158.176509176706,-2186.71621919203,6400.978755647614
2017-10-08,1858.700681804538,-2157.6296840120476,6080.016249852108
2017-10-09,1693.3714720266862,-2540.4577132665636,5525.061459866142
2017-10-10,1997.6324456717145,-2215.021949970818,6417.224273337423
2017-10-11,1488.711713260443,-2931.087251150165,5652.64690396371
2017-10-13,1476.3370886424682,-3038.963225141465,5643.851637811333
2017-10-14,1900.7807690257728,-2495.905075648507,6330.364920159764
2017-10-15,1659.5756019419766,-3026.4264241236315,5913.655825571287
2017-10-16,1555.679997690624,-2496.3273266325887,5986.820029131762
2017-10-17,1923.837569106544,-1940.1939666683877,5753.514662449105
